capture_id,quote_id,captured_at,source,source_updated_at,state,sport,event_id,event_name,kickoff_display,book,market_type,selection,line,american_price,quote_status,model_version
interim-il-20260926T1815Z,f5d13dc7-c07b-4522-8b2a-3ce6976f0f91,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076218,Minnesota Vikings @ Tampa Bay Buccaneers,2026-09-27T20:06:00.000Z,FanDuel,moneyline,Tampa Bay Buccaneers,,106,open,v3-forward-measurement
interim-il-20260926T1815Z,5a8d8ff7-62ba-4055-b9f4-bd0e7b314499,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076218,Minnesota Vikings @ Tampa Bay Buccaneers,2026-09-27T20:06:00.000Z,FanDuel,total,Over,42.5,-115,open,v3-forward-measurement
interim-il-20260926T1815Z,a8cc05ae-056e-465b-9fdc-2b3f3812250f,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076218,Minnesota Vikings @ Tampa Bay Buccaneers,2026-09-27T20:06:00.000Z,FanDuel,total,Under,42.5,-105,open,v3-forward-measurement
interim-il-20260926T1815Z,8788166b-2417-465b-b6eb-4f188ee797a4,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076218,Minnesota Vikings @ Tampa Bay Buccaneers,2026-09-27T20:06:00.000Z,FanDuel,spread,Minnesota Vikings,-1.5,-110,open,v3-forward-measurement
interim-il-20260926T1815Z,5bfc127e-4b8d-4870-aaf1-f3608dd73df4,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076218,Minnesota Vikings @ Tampa Bay Buccaneers,2026-09-27T20:06:00.000Z,FanDuel,spread,Tampa Bay Buccaneers,1.5,-110,open,v3-forward-measurement
interim-il-20260926T1815Z,efbda7e0-6c27-4230-b60b-711502a7f4aa,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076219,Philadelphia Eagles @ Chicago Bears,2026-09-29T00:16:00.000Z,FanDuel,total,Over,42.5,-105,open,v3-forward-measurement
interim-il-20260926T1815Z,3708fe18-a519-4e5b-937c-d936ba02f620,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076219,Philadelphia Eagles @ Chicago Bears,2026-09-29T00:16:00.000Z,FanDuel,total,Under,42.5,-115,open,v3-forward-measurement
interim-il-20260926T1815Z,a60dab5d-a8c0-4e5b-9ba8-12a5f31f9481,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076219,Philadelphia Eagles @ Chicago Bears,2026-09-29T00:16:00.000Z,FanDuel,moneyline,Philadelphia Eagles,,-178,open,v3-forward-measurement
interim-il-20260926T1815Z,a0e6077c-ba63-45e2-8cca-fe10298ca7fe,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076219,Philadelphia Eagles @ Chicago Bears,2026-09-29T00:16:00.000Z,FanDuel,moneyline,Chicago Bears,,148,open,v3-forward-measurement
interim-il-20260926T1815Z,e6b1c791-d708-4983-bd32-940a751ab34b,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076219,Philadelphia Eagles @ Chicago Bears,2026-09-29T00:16:00.000Z,FanDuel,spread,Philadelphia Eagles,-3.5,-105,open,v3-forward-measurement
interim-il-20260926T1815Z,7308547d-9095-4843-b129-9b5b0231e245,2026-09-26T18:15:26Z,FanDuel Illinois sportsbook view; structured market feed cross-checked against rendered game prices,,IL,NFL,36076219,Philadelphia Eagles @ Chicago Bears,2026-09-29T00:16:00.000Z,FanDuel,spread,Chicago Bears,3.5,-115,open,v3-forward-measurement
